0,1,2,3,4,5,6,7,8,9,10,11,12
0.9234075735950994,0.027400854404485125,1.5782828316611246,1.2656560787002757,-1.279232402322216,-0.11744200816275481,-0.15513228396312495,-0.40990778001572703,0.34730888031327317,0.9884492681879027,0.06114322250326336,-0.3437772798169181,0.12916473487352606
0.2908534475764044,1.098576065081771,0.4698992285422478,0.7876692100410994,0.7817187855660005,0.306303496098759,-0.695265523939636,-0.3979251091777923,0.8631107947467594,-0.7457825550844116,-0.12685472491126404,0.14972837044581536,0.12916473487352606
0.834849995952482,0.5309025663357436,1.3011869308814052,-0.15873881133160384,-1.279232402322216,0.010858713960870278,-0.5999983900121492,-0.40990778001572703,-0.8172848397449836,-1.0727618248660653,-0.2710591658020617,0.09005611861666132,0.12916473487352606
0.5755028042848167,0.002719397937266542,-1.4697720769157865,-0.2412431113628312,-1.279232402322216,-0.6271136841217422,0.20589521418306245,-0.40990778001572703,-0.4667881171660845,1.5016825524021438,0.06583670379314871,-0.21665119196737573,0.12916473487352606
-1.73331975568342,0.9109969959309099,1.0240910301016861,-0.22031810773172272,0.7817187855660005,-0.5682601418631985,-0.6944110921940233,-0.34112638423119174,-0.5662198115147083,1.5968790486676885,1.7013486288629196,-0.15885377778015117,0.12916473487352606
1.0056396099775298,-0.2885217883759122,0.19280332776252865,-0.18833274503845693,0.7817187855660005,1.7305592187555137,-0.5570762318992136,-0.40990778001572703,0.6953198105334566,1.0215610929759182,-0.8514247577418584,-1.0078729959506993,0.12916473487352606
1.0815461050997732,-0.29839437096279964,0.19280332776252865,0.44509700773752464,-1.279232402322216,-0.6400614634186217,-0.26745195005304995,-0.40990289177816497,-0.6501153036213596,-1.0355110219795478,0.06387800687689707,-0.1104708708916479,0.12916473487352606
0.5691772630246298,1.0393405695604465,0.746995129321967,1.491347189292945,-1.279232402322216,-0.3728663815648339,-0.0026984514125125677,-0.40990778001572703,0.8444673520563925,1.1912591950144982,0.24829116936922957,-0.5378532150734269,0.12916473487352606
0.45531752034126527,0.2347250887291212,0.4698992285422478,0.914414946320956,0.7817187855660005,0.8595267933290687,-0.5402282819857248,-0.40990778001572703,0.9066121610242824,0.12340284560099661,0.4657434836187045,0.03683492103930771,0.12916473487352606
-0.6390011176710775,0.8961881220505786,-0.915580275356348,0.5909741759086803,-1.279232402322216,-0.4905734660819211,-0.6788227271074001,-0.4080822612093702,-0.6103426258819101,-1.1555413868361042,0.09850629009439556,0.24623211014384253,0.12916473487352606
1.0246162337580906,-0.28358549708246844,-0.08429257301719052,0.4905341584793601,-1.279232402322216,0.7535904172636901,-0.6615335213628439,-0.40988416074396705,-0.6818091561949835,-0.14563073080162997,0.24655421172651634,0.2666537287596983,0.12916473487352606
0.9423841973756603,0.2248525061422338,-1.1926761761360671,0.6698913324602892,0.7817187855660005,-0.4988129619981172,-0.6216600399009206,-0.4045004375798359,0.005512430989878805,0.3634635753141091,0.17142155454276653,-0.2510433749472868,0.12916473487352606
0.5122473916829479,0.017528271817597692,1.0240910301016861,0.11507980761261488,0.7817187855660005,-0.5305938748177307,-0.39982869937331866,-0.40990778001572703,0.5150998645265761,0.2848229914425721,0.15113241101405078,-0.2727955235025764,0.12916473487352606
0.6956880882283689,-0.05157980629061434,-1.1926761761360671,0.5637716711882396,-1.279232402322216,-0.45879255326230756,-0.6766966762849836,-0.40936704577213795,0.12358756802886954,1.1953981731130001,0.17175416345307334,-0.31771098873073694,0.12916473487352606
-0.7149076127933209,-0.8512589958284953,0.19280332776252865,0.5132527338502777,0.7817187855660005,-0.10567129971104608,-0.10699528421030002,-0.40990778001572703,0.6828908487398786,-0.5471116063563184,-2.0812646818740888,-0.4451193102037956,0.12916473487352606
-0.265794183320047,0.32851462330455183,-1.1926761761360671,0.49621380232208956,0.7817187855660005,-0.4917505369270919,0.5468656290989061,-0.40990778001572703,-0.5600053306179194,-0.7581994893799174,-1.3429098575385567,0.07120694447468191,0.12916473487352606
0.45531752034126527,0.7036727616062738,-1.1926761761360671,0.07173515723389044,0.7817187855660005,-0.5529582208759772,-0.6898140087176285,2.7220249588524212,1.2111217249669428,-1.9618143204242826,0.17227155509132772,1.5350922710199593,0.12916473487352606
0.32880669513752614,0.5506477315095185,-1.4697720769157865,0.5482273827765589,0.7817187855660005,-0.6118117631345208,-0.6958311336867317,-0.3895761724567764,-0.6917523256298459,1.033978027271424,-0.19973303281404572,-0.7033630757211818,3.840795047331154
0.1200638335513566,0.8418889178226978,-1.1926761761360671,0.25109233121481955,-1.279232402322216,-0.5623747876373443,-0.4620056573873843,2.678766219365292,0.7201777341206126,-0.40224737290875046,0.09909759482382956,-0.5599480758858434,0.12916473487352606
0.018855173388365298,0.377877536238989,-1.4697720769157865,0.9018599441422911,-1.279232402322216,0.2121378284850892,-0.42429834091433805,0.23897331229120977,-0.4232867508885615,-0.874090876137972,0.10009542155475003,0.3499731263306083,0.12916473487352606
1.252335719124821,-0.6143170137431975,1.5782828316611246,-0.013160571783749589,0.7817187855660005,-0.5564894334114899,-0.04682403451926873,-0.40989899849161116,-0.013131011700488181,0.15237569229051023,-0.08808730858772595,0.003087843484576673,0.12916473487352606
0.7020136294885558,1.2170470561244198,-1.4697720769157865,1.4252839635433028,0.7817187855660005,-0.06682796182040734,-0.6745305112961066,-0.40990012321883784,-0.5724342924114973,0.7897783194598093,0.17315851218547923,-0.8098659495094996,0.12916473487352606
-0.3163985134015427,0.6049469357373994,0.746995129321967,0.4406130783880015,0.7817187855660005,-0.647123888489647,-0.539827140321118,-0.4098957973448891,-0.819770632103699,-1.519771459504275,0.24138029534396538,-0.47011714542952227,3.840795047331154
1.7267513136388422,-0.09107013663816407,-0.08429257301719052,0.4217805751200038,-1.279232402322216,-0.4929276077722628,-0.5314031653643736,-0.40959458674184024,0.8009659857788695,1.7582991945092645,-0.27113307889324134,-0.9902333944809325,0.12916473487352606
0.5755028042848167,0.7629082571275984,0.746995129321967,0.5237152356658319,0.7817187855660005,-0.35521031888727084,0.8477218775540624,-0.40990778001572703,-0.5537908497211304,0.44624313728414805,0.06036713504588077,0.1437208261738262,0.12916473487352606
-0.07602794551443905,1.2614736777654132,1.5782828316611246,0.772722778876022,0.7817187855660005,0.14386771946517865,-0.5763310318003436,-0.40990778001572703,-0.2989971329527818,1.199537151211502,0.24500203681175114,-0.4733426725554225,0.12916473487352606
-0.2531431007996731,0.6197558096177306,1.0240910301016861,0.8226438589673806,0.7817187855660005,0.17682570312996318,-0.4860741572637968,-0.40990778001572703,-0.36735642281746056,0.019928393138447926,0.1688715528970809,-0.013967131193620733,0.12916473487352606
-0.0064469916523825265,0.960359908865347,-1.1926761761360671,0.9807771006938998,-1.279232402322216,-0.5800308503149073,-0.6856822495721777,-0.40990778001572703,3.9517078004508868,0.5124667868601792,0.02507363400776916,-0.8195425308872003,0.12916473487352606
0.7526179595700515,-0.18979596250703784,0.4698992285422478,-0.048135220710030784,0.7817187855660005,-0.3516791063517582,-0.6605707813677874,-0.40990778001572703,0.22923374327428245,0.7980562756568131,0.06033017850029147,-0.4644724729591969,0.12916473487352606
0.2212724937143479,-1.354760707759754,0.4698992285422478,-0.8468725021717685,0.7817187855660005,0.6358833327466031,-0.2473948668227062,-0.40990778001572703,-0.37357090371424956,-0.7499215331829135,-1.4246577363828532,-0.7558786892397448,0.12916473487352606
0.6008049693255646,0.9159332872243535,-1.4697720769157865,0.19190446380111278,0.7817187855660005,0.2827620791953416,-0.3621213829002724,-0.40990778001572703,-0.9763755507027816,1.551350289584167,0.24899334373543305,-0.5714591758163998,0.12916473487352606
